timestamp,text,hashtags
1574822343,Fate entrare Emre Can!!!! @juventusfc #JuveAtletico #JuveUCL #JuveAtleti,#JuveUCL
1574822472,HELL YEAH I KNEW THE QUEEN HAD GOOD TASTE #JuveUCL,#JuveUCL
1574822504,De Ligt saves the day !Brilliant work kid !#FinoAllaFine #ForzaJuve #JuveAtleti #JuveUCL,#JuveUCL
1574822987,@juventusfcen @Cristiano #DeLigt has been so good. He's looking worth every penny he has been paid. #JuveAtleti #UCL #JuveUCL #ForzaJuve #FinoAllaFine https://t.co/IvryOEOa3V,#JuveUCL
1574823125,FT | \u23f1 | \ud83d\udd1d OF THE GROUP!!! \ud83e\udd47\u26aa\u26ab#JuveAtleti #FinoAllaFine #ForzaJuve #JuveUCL https://t.co/166gu779uW,#JuveUCL
1574823184,FT | \u23f1 | \ud83d\udd1d OF THE GROUP!!! \ud83e\udd47\u26aa\u26ab#JuveAtleti #FinoAllaFine #ForzaJuve #JuveUCL https://t.co/ZcQoF3B701 https://t.co/X9SICWExTm,#JuveUCL
1574823211,FT | \u23f1 | \ud83d\udd1d OF THE GROUP!!! \ud83e\udd47\u26aa\u26ab#JuveAtleti #FinoAllaFine #ForzaJuve #JuveUCL https://t.co/VTgwgjlc69,#JuveUCL
1574823257,Frustrating football.De Ligt has been excellent.Sarri's tactics not suitable for  Ronaldo. Won't score much under Sarri. It's very frustrating to watch as a CR7 fan. We are accustomed to lots of goals. I find Juve's style boring.#FinoAllaFine #ForzaJuve #JuveAtleti #JuveUCL,#JuveUCL
1574823298,"Winner, winner, chicken dinner \u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83e\udd93\ud83e\udd93\ud83e\udd93 | \u23f1 | \ud83d\udd1d OF THE GROUP!!! \ud83e\udd47\u26aa\u26ab\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f#JuveAtleti #FinoAllaFine #ForzaJuve #JuveUCL https://t.co/eMYVmkeFGh",#JuveUCL
1574823320,"Happy Thanksgiving to Juve fans &amp; Rihanna, that\u2019s how that\u2019s done !! Forza Juve Fino Alla Fine \u26ab\ufe0f\u26aa\ufe0f #JuveUCL #Dybala",#JuveUCL
1574823441,FT | \u23f1 | \ud83d\udd1d OF THE GROUP!!! \ud83e\udd47\u26aa\u26ab#JuveAtleti #FinoAllaFine #ForzaJuve #JuveUCL https://t.co/49lyOAJSF5,#JuveUCL
