timestamp,text,hashtags
1576425674,Absolutely gutted about that defeat \ud83d\ude29Traore &amp; #WWFC battering Spurs for 90 minutes... Spurs have 2 shots and score both and suddenly it\u2019s a \u201cMourinho masterclass\u201d \ud83d\ude44\ud83e\udd26\ud83c\udffb\u200d\u2642\ufe0fUnbeaten run over but still only our 3rd league defeat of the season.. Must bounce back and smash Norwich!,#WWFC
1576425705,Gutted #WWFC #wolvesaywe,#WWFC
1576425725,What a weekend!!!!We beat the scum that is #BCFC Villa lose and going down #AVFCWolves (dingles) the new Real Madrid also lose . 91st  minute !!!! \ud83e\udd23\ud83d\ude02\ud83d\ude01  #WWFC#wba IF Carlsberg ....https://t.co/j4pYCpOiwI,#WWFC
1576425795,+++TOP 20 BESTSELLERS OF 2019+++\u2022Number 6 - MolineuxGet 20% off all Wolves prints and mugs for the next 24 hours with the Coupon Code WOLVES20.https://t.co/75HZpneWPm#WWFC https://t.co/PGuf71KEwz,#WWFC
1576425858,"FT #PremierLeague #WWFC 1 (0.88 xG)#THFC 1 (0.91 xG)Wolves unfortunate to lose this one, with Vertonghen\u2019s late winner (5%) proving decisive #WOLTOT https://t.co/LYnYTAEzu8",#WWFC
1576425889,"When you're happy with a point but you get all three instead, thanks to \""Super Jan\"" #Vertonghen. \ud83d\ude01\ud83d\udc9c #WWFC #THFC #COYS #PremierLeague",#WWFC
1576425901,Most one sided game I have seen all season. Wolves dominant. Spurs couldn\u2019t cope. Outclassed a Top 4 team. How have we lost! So proud.  Nuno had a dream. #WWFC #THFC,#WWFC
1576426117,Suppose it shows how far we've come that the Champions League finalist have had to come here and absolutely shithouse a win. How we've come away from that with nothing I'll never know. #WWFC,#WWFC
1576426143,Says a lot about how far we\u2019ve come when we\u2019re disappointed to end an 11 match unbeaten run with a (possibly undeserved) loss at home to Spurs. #WWFC #Wolves,#WWFC
1576426313,"So the unbeaten league run is over. A good performance overall, but it certainly was gutting to lose at the end.\ud83d\udc3a #WWFC #WOLTOT",#WWFC
