timestamp,text,hashtags
Fri Nov 15 00:33:20 +0000 2019,RT @LeBronFactory: (2015) Throwback to when LeBron played the Warriors 1v5 in the Finals. \ud83d\ude43\n\n\u25aa\ufe0f36 PPG\n\u25aa\ufe0f13 RPG\n\u25aa\ufe0f9 APG\n\u25aa\ufe0f1 SPG\n\u25aa\ufe0f43% eFG\n\nW\u2026,
Fri Nov 15 00:33:16 +0000 2019,@LGVBWarriors sub regional vs Canton pregame intros Go Warriors ! https://t.co/Ax3y5lWge4,
Fri Nov 15 00:33:15 +0000 2019,@JayTrill @Being_wokes @durantchula_ @7ftSniper @LakersSBN Yeah they was all young??  And the warriors and cavs were even.,
Fri Nov 15 00:33:15 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
Fri Nov 15 00:33:13 +0000 2019,"RT @Ginalolaknits: 2012 HUD estimated the # of homeless veterans ntnwide to be approx 62,619 25% located in CA. This should be a complete o\u2026",
Fri Nov 15 00:33:12 +0000 2019,"RT @BR_NBA: 10 years ago today, Brandon Jennings lit up the Warriors for 55 points\n\nSet the rookie record for most points in a game \ud83d\udd25 https\u2026",
Fri Nov 15 00:33:11 +0000 2019,RT @LegionHoops: LeBron James was asked if it was weird playing against the Warriors without Klay or Steph.\n\nHis response: \u201cNo. I played th\u2026,
Fri Nov 15 00:33:11 +0000 2019,RT @sayedzbukhari: Congratulations to all who\u2018ve contributed to 12 successful years of ISF - the torchbearers of Kaptaan\u2019s struggle for jus\u2026,
Fri Nov 15 00:33:05 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
Fri Nov 15 00:33:03 +0000 2019,NRL: Look how much you will have to fork out for the hideous 'picnic blanket' jersey https://t.co/wEQQfQcvdb https://t.co/4bOxvzpwfs,
Fri Nov 15 00:33:03 +0000 2019,RT @LakeShowWorld: .@KingJames doesn\u2019t feel sorry for the Warriors\ud83d\ude24\ud83d\udc51 #NoMercy \n\n\ud83d\udcfa: @SpectrumSN | #LakeShow https://t.co/iEl36CRlXu,"#NoMercy,#LakeShow,"
Fri Nov 15 00:32:58 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
Fri Nov 15 00:32:58 +0000 2019,RT @Prime_LeBron: Steve Kerr played with MJ &amp; still called LeBron the greatest athlete ever &amp; he has stated before that him and MJ are the\u2026,
Fri Nov 15 00:32:58 +0000 2019,"@Jeffberg42 @NBA @pskills43 @FredVanVleet @Raptors Russell is not better than Steph, Harden, Westbrook, Lillard, Bo\u2026 https://t.co/MPewR4dQaf",
Fri Nov 15 00:32:57 +0000 2019,"LeBron James Has No Sympathy for Injury-Plagued Warriors: \""I Played Them in the Finals Without Kyrie &amp; Kevin\""\u2026 https://t.co/BK3b9o8bUg",
Fri Nov 15 00:32:54 +0000 2019,RT @TheSeezusShow: Do the Warriors trade D\u2019Angelo Russell?\n\n@sirseezus &amp; @tredayxxiv discuss  how they think D\u2019Angelo Russell\u2019s season will\u2026,
Fri Nov 15 00:32:52 +0000 2019,RT @3Days3Nights: Q just posted this video image. Along with Ephesians 6:10-17. Prayer warriors come forward. God wouldn\u2019t tell us we neede\u2026,
Fri Nov 15 00:32:46 +0000 2019,@BostonFreak34 @pickach02332244 @BleacherReport @sny_knicks they gave that warriors team hardest time. would of for\u2026 https://t.co/FcbXFu9cha,
Fri Nov 15 00:32:41 +0000 2019,@warriors_mom It was the biggest art theft in all history.\n\nPrecious art is like currency in the underworld; ask Jo\u2026 https://t.co/HBOPImxYnP,
Fri Nov 15 00:32:41 +0000 2019,@YoloFlame @BleacherReport @sny_knicks Playoffs too. They dominated anyone but the Warriors,
Fri Nov 15 00:32:35 +0000 2019,"RT @pratheesh_Hind: There r confusions abt #SabarimalaVerdict. Doesnt matter whether court stay is there or not, our stay on breaking tradi\u2026","#SabarimalaVerdict,"
Fri Nov 15 00:32:31 +0000 2019,RT @MAGA2ARIGHTS: IT'S HAPPENING... BREAKING: President Trump Meets with AG Bill Barr in Oval Office - Then Delays Departure and Calls in T\u2026,
